date,e_a,T_max,T_min,RH_mean,RH_max,RH_min,P,U_z,rain_mm,n_sun,R_s,R_n,G,T_mean,T_dew,gamma,e_max,e_min,e_s,delta,R_a,U_2
2019-05-16,0.93,12.6,6.4,33.0,79.0,13.0,85.04,3.0,0.0,9.5,24.23,14.031141302701263,0.0,9.5,,0.05655160000000001,1.4590281988655032,0.9613233382452636,1.2101757685553833,0.07988885545189348,39.266059155250424,3.0006666112461096
2019-05-17,1.22,12.2,9.8,43.0,84.0,20.0,84.98,3.5,0.0,9.0,23.47,14.003686715122875,0.0,11.0,,0.056511700000000005,1.4211682209835756,1.21160202659855,1.3163851237910629,0.0872546695224779,39.28383461634399,3.500777713120462
2019-05-18,1.31,14.4,11.2,59.0,89.0,27.0,85.02,2.5,0.0,8.0,21.95,13.253098907367512,0.0,12.8,,0.0565383,1.6405764392484408,1.3302680876001909,1.485422263424316,0.0968508995801434,39.300485509759234,2.5005555093717584
2019-05-19,1.25,14.0,9.0,54.0,92.0,17.0,84.98,2.5,0.0,8.4,22.55,13.551813062149556,0.0,11.5,,0.056511700000000005,1.5986048594252917,1.1480604779781116,1.3733326687017016,0.08983519168525664,39.31604950414756,2.5005555093717584
2019-05-20,1.29,15.0,10.7,43.0,90.0,20.0,84.87,3.2,0.0,9.0,23.46,13.996522889072935,0.0,12.85,,0.056438550000000004,1.7053462321157722,1.2867648881638445,1.4960555601398084,0.09712979130992233,39.33056394124095,3.200711051995851
2019-05-21,1.18,15.2,8.6,43.0,94.0,17.0,84.73,2.9,0.0,9.2,23.76,14.04727947352065,0.0,11.899999999999999,,0.056345450000000005,1.727428862466867,1.1174036087713535,1.4224162356191101,0.09194617390239654,39.344065774615146,2.9006443908712396
2019-05-22,1.4,15.9,11.0,48.0,96.0,22.0,84.8,2.4,0.0,10.0,24.96,14.889780673869488,0.0,13.45,,0.056392,1.8067051290327525,1.312714139105828,1.5597096340692902,0.10053018267971678,39.356591509792565,2.400533288996888
2019-05-23,1.11,15.8,6.7,40.0,96.0,12.0,84.87,2.0,0.0,9.6,24.35,14.277619183596162,0.0,11.25,,0.056438550000000004,1.7951882816867184,0.9814065388970683,1.3882974102918935,0.08853691670129776,39.36817714574817,2.000444407497407
2019-05-24,1.32,16.4,9.3,43.0,89.0,18.0,84.87,3.1,0.0,11.4,27.07,15.887009642614675,0.0,12.85,,0.056438550000000004,1.865266112723933,1.1715363388062088,1.518401225765071,0.09712979130992233,39.37885811787699,3.1006888316209804
2019-05-25,1.43,16.2,12.1,59.0,89.0,28.0,85.03,1.5,0.0,11.4,27.06,15.98088255878878,0.0,14.149999999999999,,0.056544950000000004,1.841645130417793,1.4118391324838375,1.6267421314508153,0.10462482688484939,39.38866924247926,1.5003333056230548
2019-05-26,1.88,19.5,16.6,76.0,98.0,42.0,85.19,0.6,25.3,15.0,32.48,19.370062437953933,0.0,18.05,,0.056651349999999996,2.2668801009804516,1.889152127641528,2.07801611431099,0.13012859163434512,39.39764466281421,0.600133322249222
2019-05-27,1.67,19.3,13.9,55.0,91.0,33.0,84.99,2.1,0.0,15.0,32.48,19.068780516184134,0.0,16.6,,0.056518349999999995,2.238858124675362,1.588260344620149,1.9135592346477557,0.12009183587666868,39.40581779677047,2.100466627872277
2019-05-28,1.48,18.2,10.9,52.0,96.0,27.0,84.82,2.1,0.0,13.0,29.45,17.276972375230116,0.0,14.55,,0.0564053,2.0900878010879693,1.3040137525909687,1.6970507768394691,0.10702766472740684,39.41322128619724,2.100466627872277
2019-05-29,1.73,19.3,15.3,55.0,88.0,34.0,84.7,1.9,0.0,16.4,34.57,20.245665490545072,0.0,17.3,,0.0563255,2.238858124675362,1.7385638954612772,1.9887110100683196,0.12485190584210624,39.41988694793654,1.9004221871225362
2019-05-30,1.59,19.4,12.5,53.0,96.0,25.0,84.81,3.5,0.0,13.8,30.64,17.998549110715093,0.0,15.95,,0.05639865,2.252831002099363,1.4494811248284514,1.851156063463907,0.11581055353109897,39.42584572659383,3.500777713120462
2019-05-31,1.86,21.0,16.0,62.0,91.0,34.0,84.87,1.8,8.8,15.0,32.44,19.27914944641853,0.0,18.5,,0.056438550000000004,2.4870053972720654,1.8182866804855506,2.152646038878808,0.13338440882778785,39.431127649080324,1.800399966747666
2019-06-01,1.76,19.2,16.2,71.0,92.0,40.0,84.92,0.6,9.2,13.4,30.02,17.860188211763273,0.0,17.7,,0.0564718,2.224961118337833,1.841645130417793,2.033303124377813,0.127643087251594,39.43576178095793,0.600133322249222
2019-06-02,1.91,19.8,18.3,72.0,98.0,46.0,84.91,0.6,39.0,15.0,32.42,19.327358682933124,0.0,19.05,,0.05646515,2.309488249490783,2.1032450848446573,2.2063666671677202,0.13745722105530564,39.43977618461351,0.600133322249222
2019-06-03,1.96,22.0,17.1,70.0,98.0,38.0,84.85,0.9,0.1,15.0,32.41,19.379235391333015,0.0,19.55,,0.056425249999999996,2.6439311922105757,1.9500432630582893,2.2969872276344327,0.14125067889133466,39.44319787928737,0.900199983373833
2019-06-04,1.89,20.7,16.8,66.0,96.0,45.0,84.97,3.9,0.0,15.8,33.6,19.947419355562925,0.0,18.75,,0.05650505,2.4415438714941016,1.913305694509122,2.177424783001612,0.1352228290617881,39.446052802977356,3.900866594619943
2019-06-05,1.86,20.2,16.6,68.0,96.0,48.0,85.07,2.9,0.0,14.0,30.89,18.458050111575034,0.0,18.4,,0.05657155,2.3673876975032684,1.889152127641528,2.128269912572398,0.13265499304931966,39.44836577623739,2.9006443908712396
2019-06-06,2.03,21.6,18.8,69.0,98.0,52.0,85.04,2.3,0.0,16.0,33.88,20.269898191941323,0.0,20.200000000000003,,0.05655160000000001,2.5801527260359443,2.1701248415136294,2.375138783774787,0.14631433363172244,39.45016046788703,2.300511068622017
2019-06-07,2.05,23.0,17.5,63.0,98.0,40.0,84.88,2.2,9.5,17.0,35.37,21.119400129913718,0.0,20.25,,0.0564452,2.809437622397069,1.9999869748999506,2.40471229864851,0.1467101249866389,39.45145936264622,2.200488848247147
2019-06-08,1.9,19.4,18.3,81.0,96.0,57.0,85.01,2.2,0.2,12.6,28.76,17.351139958187865,0.0,18.85,,0.05653165,2.252831002099363,2.1032450848446573,2.17803804347201,0.13596418273268165,39.45228373070709,2.200488848247147
2019-06-09,2.1,21.6,19.8,76.0,98.0,47.0,85.18,0.7,0.0,14.6,31.76,19.208171147789628,0.0,20.700000000000003,,0.056644700000000006,2.5801527260359443,2.309488249490783,2.444820487763364,0.15031318408423217,39.45265359925307,0.7001555426240923
2019-06-10,1.8,21.7,15.2,58.0,98.0,34.0,85.22,2.4,0.0,15.0,32.35,19.118911478195617,0.0,18.45,,0.0566713,2.5959699942202965,1.727428862466867,2.1616994283435815,0.1330192773529232,39.45258772593338,2.400533288996888
2019-06-11,1.6,18.5,12.9,50.0,98.0,27.0,85.2,1.0,0.0,13.0,29.34,17.36046421526997,0.0,15.7,,0.056658,2.1297773032821605,1.4880015210641748,1.8088894121731678,0.11419877574148282,39.45210357429949,1.0002222037487034
2019-06-12,2.03,22.1,17.5,66.0,98.0,44.0,85.04,2.7,30.3,16.0,33.83,20.2730802976004,0.0,19.8,,0.05655160000000001,2.660089335097301,1.9999869748999506,2.330038154998626,0.14318039549850337,39.45121729120907,2.7005999501214992
2019-06-13,1.77,19.2,15.8,64.0,98.0,42.0,85.2,1.0,38.6,13.0,29.33,17.526826581565125,0.0,17.5,,0.056658,2.224961118337833,1.7951882816867184,2.0100747000122756,0.12624095580151512,39.44994368620068,1.0002222037487034
2019-06-14,1.85,21.1,16.2,64.0,98.0,40.0,85.18,0.9,0.0,13.0,29.33,17.584049134659143,0.0,18.65,,0.056644700000000006,2.5023227554890153,1.841645130417793,2.1719839429534042,0.1344849020668724,39.448296212842585,0.900199983373833
2019-06-15,1.85,20.4,17.8,74.0,98.0,48.0,85.16,0.6,0.0,12.0,27.82,16.746989235331803,0.0,19.1,,0.0566314,2.3968104104453793,2.038176335166181,2.21749337280578,0.1378326422394281,39.44628695205683,0.600133322249222
2019-06-16,1.77,18.6,17.1,67.0,91.0,46.0,85.1,1.4,0.0,15.0,32.31,19.088212406347445,0.0,17.85,,0.056591499999999996,2.143152914469288,1.9500432630582893,2.0465980887637887,0.12870332988952857,39.44392659741976,1.4003110852481846
2019-06-17,1.69,19.0,15.9,55.0,81.0,38.0,85.02,2.2,0.0,14.8,32.0,18.795836579908208,0.0,17.45,,0.0565383,2.197393323885526,1.8067051290327525,2.002049226459139,0.12589247076368723,39.44122444243893,2.200488848247147
2019-06-18,2.0,21.5,18.6,71.0,98.0,44.0,85.14,1.2,11.3,13.8,30.5,18.380949688387446,0.0,20.05,,0.056618100000000005,2.5644197206554633,2.143152914469288,2.353786317562376,0.1451323748014634,39.438188369805985,1.200266644498444
2019-06-19,1.76,19.1,15.8,62.0,96.0,37.0,85.15,1.6,0.2,14.0,30.8,18.293331308526792,0.0,17.450000000000003,,0.05662475,2.211139634005992,1.7951882816867184,2.003163957846355,0.12589247076368726,39.434824842624366,1.6003555259979254
2019-06-20,1.86,23.1,16.9,59.0,98.0,37.0,85.04,2.8,0.0,12.0,27.8,16.68961467575654,0.0,20.0,,0.05655160000000001,2.8264752011366077,1.925483602466027,2.375979401801317,0.14474018811241365,39.43113889761036,2.800622170496369
2019-06-21,1.98,21.4,17.4,65.0,98.0,40.0,85.1,2.7,0.0,14.0,30.79,18.54583024982099,0.0,19.4,,0.056591499999999996,2.548770598472057,1.9873971889021356,2.268083893687096,0.1401034503070449,39.42713414026578,2.7005999501214992
2019-06-22,1.76,18.4,15.7,70.0,97.0,50.0,85.2,2.7,0.0,11.0,26.3,15.918841267936703,0.0,17.049999999999997,,0.056658,2.1164748063682803,1.7837358312436735,1.950105318805977,0.12313383981123259,39.42281274202003,2.7005999501214992
2019-06-23,1.49,15.2,14.7,62.0,80.0,42.0,85.21,0.6,0.0,12.0,27.8,16.415751392777835,0.0,14.95,,0.05666465,1.727428862466867,1.6726864071818137,1.7000576348243404,0.10947725118581504,39.418175439339194,0.600133322249222
2019-06-24,1.98,20.9,18.1,66.0,91.0,50.0,84.98,3.8,0.0,17.0,35.27,20.972249160784514,0.0,19.5,,0.056511700000000005,2.4717700446226427,2.0770026187312354,2.274386331676939,0.1408673891615032,39.413221534799604,3.8008443742450724
2019-06-25,2.09,22.1,18.4,79.0,98.0,55.0,85.06,2.4,0.0,17.0,35.27,21.14285398746255,0.0,20.25,,0.0565649,2.660089335097301,2.1164748063682803,2.3882820707327905,0.1467101249866389,39.40794890012307,2.400533288996888
2019-06-26,1.87,21.0,16.8,65.0,98.0,39.0,85.1,2.4,0.0,14.0,30.78,18.371986142688474,0.0,18.9,,0.056591499999999996,2.4870053972720654,1.913305694509122,2.2001555458905937,0.1363361485483887,39.402353981170734,2.400533288996888
2019-06-27,1.95,21.2,17.5,71.0,98.0,49.0,85.17,0.8,0.0,15.0,32.27,19.291536749999707,0.0,19.35,,0.05663805,2.517722492090296,1.9999869748999506,2.2588547334951232,0.13972279794531864,39.39643180489246,0.8001777629989627
2019-06-28,1.75,19.5,15.5,58.0,98.0,38.0,85.12,1.3,0.0,14.0,30.78,18.251569313407664,0.0,17.5,,0.056604800000000004,2.2668801009804516,1.761022898120093,2.0139514995502723,0.12624095580151512,39.3901759882281,1.3002888648733144
2019-06-29,1.82,21.1,14.8,73.0,97.0,46.0,85.28,0.6,5.4,13.0,29.28,17.541071145880785,0.0,17.950000000000003,,0.0567112,2.5023227554890153,1.6835115280330897,2.0929171417610526,0.12941429774245747,39.38357874895713,0.600133322249222
2019-06-30,1.69,17.2,16.4,87.0,98.0,68.0,85.34,0.6,0.0,13.0,29.28,17.39806246945033,0.0,16.799999999999997,,0.056751100000000006,1.9624256575788694,1.865266112723933,1.9138458851514013,0.12143586985478111,39.3766309184923,0.600133322249222
2019-07-01,1.71,19.6,15.3,65.0,98.0,41.0,85.19,0.7,0.5,10.6,25.69,15.488223057912503,0.0,17.450000000000003,,0.056651349999999996,2.281005772982453,1.7385638954612772,2.009784834221865,0.12589247076368726,39.369321956613085,0.7001555426240923
2019-07-02,1.61,18.3,14.6,56.0,98.0,37.0,85.14,3.1,0.0,10.4,25.39,15.24258610366571,0.0,16.45,,0.056618100000000005,2.1032450848446573,1.6619223807933985,1.882583732819028,0.11909211332373963,39.361639968133396,3.1006888316209804
2019-07-03,1.57,20.0,12.5,56.0,96.0,31.0,85.09,0.7,0.2,11.0,26.29,15.65927481411687,0.0,16.25,,0.056584850000000006,2.338281270927446,1.4494811248284514,1.8938811978779486,0.11777014363335035,39.35357172149849,0.7001555426240923
2019-07-04,1.56,18.5,12.2,57.0,98.0,30.0,85.15,1.4,28.1,9.0,23.3,14.138384528187695,0.0,15.35,,0.05662475,2.1297773032821605,1.4211682209835756,1.775472762132868,0.11197431630128628,39.3451026693042,1.4003110852481846
2019-07-05,1.88,20.4,17.5,74.0,98.0,46.0,85.34,2.0,2.3,12.0,27.79,16.770197675024207,0.0,18.95,,0.056751100000000006,2.3968104104453793,1.9999869748999506,2.198398692672665,0.13670897580940022,39.33621697073148,2.000444407497407
2019-07-06,1.86,20.5,17.1,74.0,96.0,51.0,85.29,1.0,6.6,11.0,26.29,15.942415530787251,0.0,18.8,,0.05671785000000001,2.4116412804606884,1.9500432630582893,2.180842271759489,0.13559307676790722,39.32689751588803,1.0002222037487034
2019-07-07,1.89,19.5,18.5,79.0,98.0,51.0,85.41,0.7,0.0,13.6,30.19,18.070330538239403,0.0,19.0,,0.05679765,2.2668801009804516,2.1297773032821605,2.198328702131306,0.13708266611218417,39.3171259520476,0.7001555426240923
2019-07-08,1.68,18.5,14.9,55.0,98.0,35.0,85.17,4.1,0.0,12.4,28.39,16.904206956566757,0.0,16.7,,0.05663805,2.1297773032821605,1.6943980378095331,1.912087670545847,0.12076226634889625,39.30688271177647,4.100911035369683
2019-07-09,1.78,21.8,15.0,64.0,98.0,35.0,85.19,0.7,1.0,12.0,27.79,16.63442244738516,0.0,18.4,,0.056651349999999996,2.6118719061836697,1.7053462321157722,2.158609069149721,0.13265499304931966,39.296147042934976,0.7001555426240923
2019-07-10,1.96,22.7,16.8,68.0,98.0,40.0,85.16,0.8,29.0,12.8,28.99,17.485035825628962,0.0,19.75,,0.0566314,2.7588616266004506,1.913305694509122,2.3360836605547863,0.14279267769267592,39.28489704054072,0.8001777629989627
2019-07-11,1.88,21.1,17.5,71.0,98.0,47.0,85.08,0.8,9.5,13.4,29.9,17.866794201030487,0.0,19.3,,0.0565782,2.5023227554890153,1.9999869748999506,2.251154865194483,0.13934302147270944,39.273109680477944,0.8001777629989627
2019-07-12,1.79,19.5,15.5,68.0,98.0,40.0,85.04,2.0,3.8,12.6,28.7,17.191421759258382,0.0,17.5,,0.05655160000000001,2.2668801009804516,1.761022898120093,2.0139514995502723,0.12624095580151512,39.26076085503608,2.000444407497407
2019-07-13,1.96,19.9,19.0,76.0,98.0,53.0,85.15,1.1,12.0,14.0,30.8,18.481027033622333,0.0,19.45,,0.05662475,2.3238457638211925,2.197393323885526,2.260619543853359,0.1404849801732748,39.247825410258216,1.1002444241235736
2019-07-14,1.96,19.9,19.0,76.0,98.0,53.0,85.15,1.1,0.0,14.0,30.8,18.4785937491326,0.0,19.45,,0.05662475,2.3238457638211925,2.197393323885526,2.260619543853359,0.1404849801732748,39.234277185078035,1.1002444241235736
2019-07-15,1.81,20.0,16.9,65.0,98.0,46.0,85.07,2.4,0.0,12.6,28.71,17.15974019849054,0.0,18.45,,0.05657155,2.338281270927446,1.925483602466027,2.1318824366967366,0.1330192773529232,39.22008905222168,2.400533288996888
2019-07-16,1.74,20.3,15.2,62.0,98.0,38.0,85.16,0.9,1.4,12.6,28.71,17.084146808475413,0.0,17.75,,0.0566314,2.3820593372779197,1.727428862466867,2.0547440998723934,0.12799567564554948,39.205232960848086,0.900199983373833
2019-07-17,1.78,20.4,15.5,63.0,98.0,50.0,85.22,2.3,3.2,11.6,27.21,16.33960221226924,0.0,17.95,,0.0566713,2.3968104104453793,1.761022898120093,2.078916654282736,0.1294142977424574,39.18967998089908,2.300511068622017
2019-07-18,1.97,21.6,17.5,72.0,98.0,45.0,85.15,0.9,2.3,14.8,32.02,19.13748318088645,0.0,19.55,,0.05662475,2.5801527260359443,1.9999869748999506,2.2900698504679475,0.14125067889133466,39.17340034912776,0.900199983373833
2019-07-19,1.85,20.3,17.5,70.0,98.0,45.0,85.08,1.0,11.5,13.0,29.32,17.51166509464617,0.0,18.9,,0.0565782,2.3820593372779197,1.9999869748999506,2.191023156088935,0.1363361485483887,39.156363516770256,1.0002222037487034
2019-07-20,1.62,17.2,14.9,73.0,97.0,51.0,85.17,0.7,7.1,11.0,26.31,15.728143272361486,0.0,16.05,,0.05663805,1.9624256575788694,1.6943980378095331,1.8284118476942013,0.11646065079347317,39.138538198823895,0.7001555426240923
2019-07-21,1.91,19.8,18.6,85.0,98.0,59.0,85.28,0.6,9.6,13.0,29.32,17.58917633184047,0.0,19.200000000000003,,0.0567112,2.309488249490783,2.143152914469288,2.2263205819800356,0.1385860897438291,39.11989242489066,0.600133322249222
2019-07-22,1.71,18.9,15.8,67.0,98.0,44.0,85.18,0.8,0.0,10.0,24.81,14.988536414820631,0.0,17.35,,0.056644700000000006,2.1837218414652266,1.7951882816867184,1.9894550615759725,0.12519794731708817,39.100393591542414,0.8001777629989627
2019-07-23,1.76,19.8,15.1,68.0,98.0,47.0,85.2,0.9,8.5,15.0,32.33,19.037400222185994,0.0,17.45,,0.056658,2.309488249490783,1.7163564077019398,2.0129223285963613,0.12589247076368723,39.08000851616071,0.900199983373833
2019-07-24,1.9,20.9,16.1,72.0,98.0,48.0,85.26,1.6,5.5,15.0,32.33,19.227207409415826,0.0,18.5,,0.0566979,2.4717700446226427,1.8299332444264929,2.150851644524568,0.13338440882778785,39.05870349220046,1.6003555259979254
2019-07-25,1.8,19.7,15.2,71.0,98.0,50.0,85.23,0.7,7.9,14.0,30.83,18.3086055472938,0.0,17.45,,0.056677950000000005,2.2952083710657747,1.727428862466867,2.011318616766321,0.12589247076368723,39.036444345823924,0.7001555426240923
2019-07-26,1.82,20.2,16.7,72.0,98.0,56.0,85.27,1.2,7.8,14.6,31.74,18.751362408535496,0.0,18.45,,0.05670455,2.3673876975032684,1.9011953088739362,2.134291503188602,0.1330192773529232,39.01319649384731,1.200266644498444
2019-07-27,1.82,19.3,16.6,77.0,98.0,57.0,85.43,0.8,0.1,14.0,30.83,18.300893010039026,0.0,17.950000000000003,,0.056810950000000006,2.238858124675362,1.889152127641528,2.064005126158445,0.12941429774245747,38.98892500293915,0.8001777629989627
2019-07-28,1.67,17.2,16.1,75.0,98.0,51.0,85.47,1.2,5.5,12.8,29.03,17.167040328221574,0.0,16.65,,0.05683755,1.9624256575788694,1.8299332444264929,1.896179451002681,0.1204266552355287,38.96359465000633,1.200266644498444
2019-07-29,1.65,20.0,13.6,65.0,98.0,38.0,85.22,1.1,9.6,13.4,29.93,17.582455082045293,0.0,16.8,,0.0566713,2.338281270927446,1.557578341061305,1.9479298059943755,0.12143586985478114,38.93716998369938,1.1002444241235736
2019-07-30,1.72,18.6,16.2,65.0,98.0,42.0,85.21,1.0,5.6,13.0,29.33,17.349373378178978,0.0,17.4,,0.05666465,2.143152914469288,1.841645130417793,1.9923990224435406,0.12554480178025634,38.909615386966095,1.0002222037487034
2019-07-31,1.71,18.5,15.5,70.0,98.0,50.0,85.22,0.7,5.8,13.2,29.63,17.512758537953612,0.0,17.0,,0.0566713,2.1297773032821605,1.761022898120093,1.9454001007011268,0.12279264420686307,38.8808951405783,0.7001555426240923
2019-08-01,1.81,17.1,15.9,72.0,98.0,46.0,85.22,1.4,13.3,13.0,29.32,17.555400962833538,0.0,16.5,,0.0566713,1.9500432630582893,1.8067051290327525,1.878374196045521,0.11942456641907648,38.85097348755371,1.4003110852481846
2019-08-02,1.77,18.9,14.3,68.0,98.0,37.0,85.15,1.1,20.5,14.0,30.83,18.275677968300148,0.0,16.6,,0.05662475,2.1837218414652266,1.6299939408502728,1.9068578911577498,0.12009183587666868,38.81981469839101,1.1002444241235736
2019-08-03,1.85,21.2,17.2,81.0,98.0,55.0,85.12,1.2,0.0,13.0,29.32,17.423866436401305,0.0,19.2,,0.056604800000000004,2.517722492090296,1.9624256575788694,2.240074074834583,0.13858608974382908,38.7873831370337,1.200266644498444
2019-08-04,1.74,18.3,16.4,72.0,98.0,47.0,85.22,0.6,8.6,13.0,29.32,17.35495426611401,0.0,17.35,,0.0566713,2.1032450848446573,1.865266112723933,1.9842555987842951,0.12519794731708817,38.75364332747408,0.600133322249222
2019-08-05,1.89,20.0,17.3,74.0,98.0,51.0,85.21,2.0,8.9,13.4,29.92,17.842051161238185,0.0,18.65,,0.05666465,2.338281270927446,1.974876858198171,2.1565790645628087,0.1344849020668724,38.718560020906835,2.000444407497407
2019-08-06,1.96,20.5,18.5,87.0,98.0,61.0,85.27,0.7,17.8,14.0,30.82,18.384777146817125,0.0,19.5,,0.05670455,2.4116412804606884,2.1297773032821605,2.2707092918714245,0.1408673891615032,38.68209826333769,0.7001555426240923
2019-08-07,1.86,20.9,17.7,69.0,98.0,52.0,85.12,1.1,1.6,15.0,32.32,18.998848034514417,0.0,19.299999999999997,,0.056604800000000004,2.4717700446226427,2.025376219749854,2.248573132186248,0.13934302147270944,38.644223463550766,1.1002444241235736
2019-08-08,1.96,20.8,18.0,70.0,98.0,49.0,85.18,2.6,0.0,15.6,33.22,19.667510454749255,0.0,19.4,,0.056644700000000006,2.456616326071617,2.063989202660485,2.260302764366051,0.1401034503070449,38.60490146133464,2.600577729746629
2019-08-09,1.82,20.2,16.0,65.0,98.0,39.0,85.11,0.6,0.0,13.0,29.29,17.391810393562658,0.0,18.1,,0.05659815,2.3673876975032684,1.8182866804855506,2.0928371889944097,0.13048698973834097,38.5640985958657,0.600133322249222
2019-08-10,1.88,19.3,18.3,79.0,98.0,54.0,85.11,0.9,0.1,14.0,30.79,18.241085832235925,0.0,18.8,,0.05659815,2.238858124675362,2.1032450848446573,2.1710516047600095,0.13559307676790722,38.52178177414422,0.900199983373833
2019-08-11,1.83,19.5,17.1,70.0,98.0,46.0,85.33,1.7,4.2,14.8,31.99,18.810957318008974,0.0,18.3,,0.05674445,2.2668801009804516,1.9500432630582893,2.1084616820193705,0.13192895965572127,38.47791853937695,1.7003777463727956
2019-08-12,1.94,19.7,19.2,82.0,98.0,57.0,85.33,0.6,12.0,15.0,32.28,19.085511614416433,0.0,19.45,,0.05674445,2.2952083710657747,2.224961118337833,2.2600847447018038,0.1404849801732748,38.432477139198056,0.600133322249222
2019-08-13,1.83,19.0,17.6,64.0,98.0,46.0,85.11,2.6,0.0,14.2,31.06,18.300713948265454,0.0,18.3,,0.05659815,2.197393323885526,2.0126465426273383,2.105019933256432,0.13192895965572127,38.38542659361853,2.600577729746629
2019-08-14,2.02,22.1,18.8,73.0,98.0,46.0,85.15,0.7,7.5,18.0,36.8,21.57620465917217,0.0,20.450000000000003,,0.05662475,2.660089335097301,2.1701248415136294,2.415107088305465,0.1483023598484463,38.33673676259279,0.7001555426240923
2019-08-15,1.85,20.2,17.0,66.0,98.0,43.0,85.27,2.1,0.0,13.4,29.83,17.645209771285312,0.0,18.6,,0.05670455,2.3673876975032684,1.9377293518704448,2.1525585246868566,0.1341172196039836,38.28637841308999,2.100466627872277
2019-08-16,1.98,20.8,18.3,71.0,98.0,50.0,85.25,0.6,6.8,16.0,33.74,19.90104297534163,0.0,19.55,,0.05669125,2.456616326071617,2.1032450848446573,2.2799307054581375,0.14125067889133466,38.23432328555649,0.600133322249222
2019-08-17,1.8,19.4,17.0,77.0,95.0,54.0,85.15,0.6,0.7,13.8,30.4,17.862546854781197,0.0,18.2,,0.05662475,2.252831002099363,1.9377293518704448,2.095280176984904,0.1312062960674706,38.18054415965571,0.600133322249222
2019-08-18,1.99,20.8,19.4,77.0,98.0,52.0,85.08,0.6,0.0,15.6,33.11,19.517331922659324,0.0,20.1,,0.0565782,2.456616326071617,2.252831002099363,2.35472366408549,0.14552546018733548,38.12501491917031,0.600133322249222
2019-08-19,2.12,25.6,19.2,67.0,98.0,45.0,84.91,0.8,21.0,16.8,34.9,20.549288830149795,0.0,22.4,,0.05646515,3.282771169776929,2.224961118337833,2.7538661440573806,0.16460774689933025,38.0677106159526,0.8001777629989627
2019-08-20,1.79,20.4,16.3,63.0,98.0,41.0,84.98,0.8,3.2,14.0,30.65,17.927954225652552,0.0,18.35,,0.056511700000000005,2.3968104104453793,1.853422649205739,2.125116529825559,0.1322915543414128,38.00860753280797,0.8001777629989627
2019-08-21,1.99,22.1,17.0,72.0,98.0,47.0,85.13,3.4,0.0,16.0,33.65,19.812541652270426,0.0,19.55,,0.05661145,2.660089335097301,1.9377293518704448,2.298909343483873,0.14125067889133466,37.94768324519777,3.400755492745591
2019-08-22,1.75,19.3,16.1,63.0,89.0,44.0,85.13,3.4,6.5,15.4,32.73,18.96085055290876,0.0,17.700000000000003,,0.05661145,2.238858124675362,1.8299332444264929,2.0343956845509275,0.12764308725159404,37.88491668164769,3.400755492745591
2019-08-23,1.75,19.0,14.4,63.0,98.0,43.0,85.13,1.2,11.6,14.0,30.59,17.9096268010639,0.0,16.7,,0.05661145,2.197393323885526,1.6405764392484408,1.9189848815669834,0.12076226634889625,37.820288182749486,1.200266644498444
2019-08-24,1.99,21.1,19.3,90.0,97.0,75.0,85.26,1.5,1.7,16.0,33.58,19.682506401060092,0.0,20.200000000000003,,0.0566979,2.5023227554890153,2.238858124675362,2.3705904400821884,0.14631433363172244,37.753779558644545,1.5003333056230548
2019-08-25,2.08,21.4,19.2,83.0,98.0,53.0,85.23,0.6,0.0,16.0,33.56,19.84068507493574,0.0,20.299999999999997,,0.056677950000000005,2.548770598472057,2.224961118337833,2.3868658584049447,0.1471068216311839,37.68537414487983,0.600133322249222
2019-08-26,1.89,19.8,17.6,67.0,98.0,50.0,85.02,2.5,0.0,14.0,30.51,17.94374218949942,0.0,18.700000000000003,,0.0565383,2.309488249490783,2.0126465426273383,2.1610673960590607,0.13485343802414043,37.61505685652822,2.5005555093717584
2019-08-27,1.74,19.6,14.6,61.0,98.0,39.0,85.01,2.6,4.6,14.0,30.49,17.750495498488533,0.0,17.1,,0.05653165,2.281005772982453,1.6619223807933985,1.971464076887926,0.12347583925448073,37.542814240467706,2.600577729746629
2019-08-28,1.77,19.2,16.6,64.0,98.0,46.0,85.17,1.1,0.0,12.8,28.65,16.77709891646427,0.0,17.9,,0.05663805,2.224961118337833,1.889152127641528,2.0570566229896805,0.1290583988387753,37.468634525715935,1.1002444241235736
2019-08-29,1.79,20.3,15.9,62.0,98.0,38.0,85.16,1.7,1.3,14.2,30.73,17.864498430733416,0.0,18.1,,0.0566314,2.3820593372779197,1.8067051290327525,2.0943822331553363,0.13048698973834097,37.392507671719905,1.7003777463727956
2019-08-30,1.89,21.0,16.9,67.0,98.0,47.0,85.19,2.9,0.0,14.0,30.39,17.80080135231383,0.0,18.95,,0.056651349999999996,2.4870053972720654,1.925483602466027,2.206244499869046,0.13670897580940022,37.31442541450284,2.9006443908712396
2019-08-31,1.7,18.8,14.6,73.0,97.0,45.0,85.19,0.6,0.0,14.0,30.36,17.57376101413563,0.0,16.7,,0.056651349999999996,2.1701248415136294,1.6619223807933985,1.916023611153514,0.12076226634889625,37.23438131057431,0.600133322249222
2019-09-01,1.91,20.9,17.4,81.0,96.0,59.0,85.25,0.7,0.0,12.4,27.92,16.495358204591625,0.0,19.15,,0.05669125,2.4717700446226427,1.9873971889021356,2.229583616762389,0.13820893126731457,37.152370778512505,0.7001555426240923
